user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
1813,52.0,Female,Mobile,15.45,8,2,1,1,1,0,13.59,48.86,1
1814,40.0,Male,Desktop,5.84,2,1,0,1,0,0,2.9,96.61,0
1815,39.0,Male,Tablet,2.54,2,1,0,0,0,0,6.76,92.12,1
1816,59.0,Female,Desktop,7.6,8,5,6,1,0,1,10.97,36.94,1
1817,40.0,Male,Mobile,10.27,5,2,1,1,0,0,13.44,53.87,1
1818,30.0,Female,Mobile,17.15,16,12,5,1,0,1,38.38,38.16,1
1819,35.0,Male,Mobile,24.89,17,10,8,1,1,1,20.69,17.07,1
1820,26.0,Male,Mobile,12.17,10,4,2,0,0,1,9.72,60.52,1
1821,50.0,Female,Mobile,5.8,4,1,0,0,0,0,5.8,71.11,0
1822,43.0,Male,Desktop,5.44,1,0,0,1,1,0,6.11,85.39,0
1823,49.0,Female,Mobile,24.67,10,6,4,0,0,1,26.02,27.43,1
1824,50.0,Female,Mobile,23.98,19,6,8,0,1,1,38.27,14.63,1
1825,33.0,Female,Mobile,28.74,18,13,6,1,0,1,18.67,33.7,1
1826,28.0,Female,Mobile,9.46,11,4,1,1,0,1,10.63,42.57,1
1827,37.0,Female,Mobile,3.36,2,0,0,0,1,0,3.3,95.75,0
1828,29.0,Male,Mobile,9.84,7,5,6,1,0,1,11.93,45.01,1
1829,39.0,Female,Mobile,24.01,16,6,7,1,1,1,33.6,16.15,1
1830,49.0,Female,Mobile,15.4,5,2,2,1,0,0,13.78,44.51,1
1831,36.0,Female,Mobile,12.85,3,1,4,0,0,0,24.38,60.0,1
1832,39.0,Female,Mobile,28.38,16,7,6,0,0,1,22.46,35.93,1
1833,37.0,Male,Desktop,10.24,6,3,3,0,0,1,11.11,67.64,1
1834,46.0,Male,Mobile,19.9,16,5,3,1,0,1,16.76,23.78,1
1835,31.0,Male,Mobile,20.92,12,10,5,0,0,1,31.52,21.85,1
1836,18.0,Male,Mobile,29.0,14,13,4,0,0,1,21.52,15.62,1
1837,,Female,Desktop,3.27,1,1,0,0,1,0,7.15,98.96,0
1838,47.0,Female,Mobile,14.01,9,4,1,1,0,1,15.83,45.92,1
1839,42.0,Female,Desktop,5.88,5,5,6,0,1,1,17.22,28.71,1
1840,31.0,Female,Tablet,5.34,2,0,0,0,1,0,4.53,94.59,1
1841,26.0,Female,Mobile,9.36,11,2,1,1,0,0,14.76,48.67,1
1842,42.0,Female,Desktop,9.15,11,4,3,0,0,1,14.06,36.89,0
1843,39.0,Female,Mobile,10.83,8,2,3,1,1,0,18.97,36.13,1
1844,36.0,Female,Mobile,23.29,16,13,4,1,1,1,23.61,7.88,1
1845,56.0,Female,Mobile,3.1,9,4,5,1,0,1,16.54,43.06,1
1846,28.0,Female,Desktop,4.71,2,0,0,0,1,0,2.27,92.08,0
1847,55.0,Male,Desktop,2.65,4,1,0,1,0,0,3.74,88.95,0
1848,38.0,Male,Mobile,6.05,4,0,0,0,1,0,5.49,83.05,1
1849,19.0,Female,Mobile,14.0,9,1,4,1,0,0,6.7,20.72,1
1850,36.0,Female,Mobile,29.25,12,7,5,1,0,1,29.96,18.3,1
1851,47.0,Male,Mobile,14.34,11,4,3,0,1,1,9.18,52.21,1
1852,34.0,Female,Desktop,27.17,15,9,4,1,1,1,25.47,31.78,1
1853,23.0,Female,Mobile,7.61,5,3,6,0,0,1,8.72,58.25,1
1854,36.0,Female,Mobile,20.97,14,10,6,0,0,1,28.06,16.89,1
1855,29.0,Female,Mobile,11.08,7,4,5,0,1,1,17.21,51.7,1
1856,42.0,Female,Tablet,9.11,10,2,3,0,0,0,8.44,43.04,1
1857,45.0,Male,Desktop,27.59,14,8,5,1,0,1,23.88,29.77,1
1858,27.0,Female,Mobile,16.69,10,4,3,1,1,1,13.26,36.04,1
1859,30.0,Male,Mobile,23.44,19,11,7,1,1,1,32.23,5.97,1
1860,,Female,Mobile,21.15,13,12,4,0,0,1,39.89,38.51,1
1861,29.0,Female,Tablet,22.1,19,7,3,1,0,1,33.56,19.3,1
1862,27.0,Female,Mobile,18.85,15,7,6,1,1,1,36.3,30.24,1
1863,26.0,Male,Mobile,5.22,3,1,0,1,0,0,5.26,87.96,1
1864,41.0,Male,Mobile,10.12,5,5,1,0,1,1,9.45,68.85,1
1865,41.0,Female,Mobile,6.5,8,2,2,0,1,0,6.44,63.56,1
1866,31.0,Male,Mobile,10.95,5,2,4,1,0,0,14.55,65.44,1
1867,38.0,Male,Mobile,2.36,3,1,0,0,1,0,4.08,71.88,1
1868,53.0,Male,Mobile,2.94,4,0,0,0,0,0,4.23,75.87,0
1869,28.0,Female,Mobile,2.65,2,1,0,1,1,0,7.04,82.21,1
1870,18.0,Male,Mobile,27.39,10,5,7,1,0,1,20.45,18.94,1
1871,42.0,Male,Mobile,15.87,13,6,4,0,1,1,37.96,29.28,1
1872,36.0,Male,Desktop,7.66,1,1,0,0,0,0,7.88,71.95,0
1873,30.0,Female,Mobile,15.04,7,5,3,1,1,1,10.88,47.41,1
1874,44.0,Male,Mobile,28.79,13,10,3,1,1,1,30.66,24.09,1
1875,,Male,Desktop,29.33,11,7,6,0,0,1,18.5,18.77,1
1876,18.0,Female,Desktop,11.75,11,2,3,0,1,0,19.94,37.36,1
1877,31.0,Female,Mobile,8.32,5,5,1,1,1,1,15.14,57.54,1
1878,60.0,Female,Mobile,11.28,7,3,2,1,0,1,18.18,69.0,1
1879,43.0,Male,Desktop,12.53,6,5,1,0,1,1,9.41,36.44,1
1880,44.0,Female,Mobile,12.95,10,4,2,0,0,1,15.97,43.58,1
1881,49.0,Female,Tablet,16.74,18,5,4,1,1,1,20.81,23.96,1
1882,38.0,Male,Desktop,9.23,7,2,3,0,0,0,5.91,54.41,1
1883,45.0,Female,Mobile,27.67,10,6,4,1,1,1,15.24,21.15,1
1884,45.0,Male,Mobile,27.75,18,9,5,1,0,1,33.39,7.72,1
1885,43.0,Female,Mobile,2.42,3,0,0,1,0,0,6.69,87.44,0
1886,34.0,Female,Tablet,11.71,10,5,3,1,0,1,14.97,60.32,1
1887,39.0,Male,Desktop,3.27,4,0,0,0,0,0,2.2,88.57,0
1888,32.0,Male,Mobile,3.18,4,1,0,1,1,0,7.91,81.43,0
1889,38.0,Male,Mobile,22.95,14,10,4,1,0,1,35.19,8.58,1
1890,26.0,Male,Mobile,10.53,9,3,6,1,0,1,24.99,24.07,1
1891,30.0,Female,Tablet,5.58,2,1,0,1,0,0,3.64,75.95,1
1892,35.0,Female,Desktop,16.79,7,2,3,1,0,0,13.23,57.88,1
1893,28.0,Male,Mobile,21.49,15,9,4,1,0,1,38.59,12.3,1
1894,32.0,Female,Mobile,7.35,4,1,0,0,1,0,2.49,84.93,0
1895,36.0,Male,Mobile,14.31,9,3,2,0,1,1,10.83,64.14,1
1896,42.0,Female,Tablet,23.1,12,9,6,0,0,1,24.22,18.75,1
1897,47.0,Male,Mobile,20.76,16,12,7,1,1,1,34.66,24.62,1
1898,33.0,Male,Desktop,5.18,1,1,0,1,0,0,5.9,83.31,1
1899,51.0,Male,Mobile,8.18,10,2,3,0,0,0,17.87,42.58,0
1900,47.0,Male,Mobile,23.2,10,6,7,0,1,1,16.18,16.56,1
1901,43.0,Female,Desktop,16.66,7,5,1,1,0,1,12.39,67.96,1
1902,39.0,Male,Desktop,2.89,4,1,0,1,0,0,5.66,97.88,1
1903,41.0,Male,Mobile,28.72,18,9,5,0,0,1,27.67,11.5,1
1904,49.0,Female,Mobile,6.92,4,0,0,1,1,0,6.16,88.26,0
1905,50.0,Female,Mobile,21.19,10,7,5,0,0,1,24.16,35.71,1
1906,51.0,Male,Desktop,6.17,1,1,0,1,1,0,5.66,75.08,0
1907,38.0,Female,Mobile,13.89,4,2,2,0,0,0,23.13,60.06,0
1908,43.0,Female,Mobile,8.27,5,3,3,1,1,1,13.88,56.83,1
1909,51.0,Male,Mobile,14.44,10,5,2,1,1,1,12.21,56.29,1
1910,31.0,Male,Desktop,6.65,3,1,0,0,0,0,7.13,71.12,0
1911,34.0,Male,Desktop,9.69,7,4,1,0,1,1,12.27,40.73,1
1912,38.0,Female,Mobile,10.57,6,5,2,0,1,1,13.35,42.95,1
1913,46.0,Female,Tablet,13.15,6,4,5,1,0,1,5.34,45.33,1
1914,47.0,Female,Mobile,15.01,10,4,3,0,1,1,13.49,39.58,1
1915,35.0,Male,Mobile,10.56,10,2,2,0,0,0,19.64,57.9,1
1916,22.0,Male,Desktop,21.84,13,10,5,1,0,1,27.69,29.63,1
1917,40.0,Female,Mobile,8.42,4,1,6,1,1,0,19.01,71.38,1
1918,28.0,Male,Tablet,12.41,10,4,3,0,0,1,13.74,61.65,1
1919,23.0,Female,Mobile,15.49,11,2,1,1,1,0,9.81,37.25,1
1920,25.0,Female,Mobile,15.22,5,2,1,0,1,0,15.54,35.49,1
1921,41.0,Male,Mobile,15.13,11,13,7,1,0,1,36.15,34.94,1
1922,51.0,Male,Mobile,2.03,1,0,0,1,1,0,4.0,74.53,0
1923,38.0,Female,Mobile,21.2,13,5,8,1,0,1,36.14,21.29,1
1924,40.0,Male,Mobile,17.52,11,3,1,1,0,1,13.44,62.09,1
1925,49.0,Male,Mobile,16.32,13,9,5,1,1,1,20.52,29.05,1
1926,22.0,Male,Desktop,6.59,2,1,0,1,0,0,7.47,94.26,0
1927,43.0,Male,Mobile,17.0,8,3,2,1,1,1,16.31,63.52,1
1928,37.0,Male,Desktop,13.27,9,5,2,1,0,1,13.29,59.38,1
1929,43.0,Male,Mobile,25.48,12,13,8,1,1,1,15.03,8.56,1
1930,33.0,Female,Mobile,7.62,1,0,0,0,1,0,7.66,89.89,1
1931,29.0,Male,Mobile,16.18,10,2,2,1,1,0,12.55,36.15,1
1932,39.0,Female,Mobile,15.32,5,2,2,1,0,0,18.43,41.66,1
1933,54.0,Female,Desktop,8.79,7,2,2,0,1,0,14.44,46.6,1
1934,46.0,Female,Tablet,16.11,14,6,7,1,0,1,18.31,33.42,1
1935,32.0,Male,Mobile,25.85,17,8,3,1,0,1,38.43,25.81,1
1936,24.0,Female,Mobile,16.21,16,6,7,1,0,1,27.73,34.21,0
1937,21.0,Male,Mobile,10.17,8,3,1,0,0,1,8.85,43.81,1
1938,51.0,Female,Tablet,28.72,16,12,7,1,0,1,28.21,8.13,1
1939,28.0,Female,Desktop,12.86,7,3,3,0,1,1,13.91,30.63,1
1940,34.0,Female,Mobile,4.91,2,0,0,0,1,0,3.25,76.37,1
1941,51.0,Male,Mobile,5.88,2,0,0,1,1,0,6.98,79.18,0
1942,21.0,Female,Mobile,9.04,5,4,1,0,0,1,11.89,63.6,1
1943,52.0,Female,Desktop,25.45,18,11,3,1,1,1,20.81,8.85,1
1944,35.0,Male,Desktop,16.64,15,9,3,0,0,1,27.98,12.36,1
1945,26.0,Female,Tablet,17.31,16,6,4,0,0,1,29.05,32.1,1
1946,35.0,Female,Mobile,17.14,5,2,2,1,0,0,10.67,52.57,1
1947,30.0,Female,Desktop,12.29,10,2,2,1,0,0,17.58,46.71,1
1948,42.0,Female,Mobile,4.2,1,1,0,1,1,0,4.43,83.07,1
1949,31.0,Female,Mobile,15.97,11,5,2,0,0,1,15.63,50.35,1
1950,18.0,Female,Mobile,12.05,9,4,1,1,0,1,17.48,62.44,1
1951,35.0,Male,Desktop,7.54,1,1,0,1,0,0,5.11,73.73,0
1952,24.0,Female,Mobile,7.23,1,1,0,1,0,0,4.69,91.0,0
1953,40.0,Male,Mobile,10.31,9,5,2,0,0,1,17.38,44.11,1
1954,26.0,Male,Desktop,29.24,15,8,8,1,0,1,33.88,23.42,1
1955,33.0,Male,Tablet,12.43,7,3,4,1,0,1,22.34,64.86,1
1956,39.0,Male,Mobile,13.53,9,4,2,0,1,1,9.86,79.15,1
1957,35.0,Female,Desktop,21.91,15,5,3,1,1,1,38.94,34.26,1
1958,40.0,Female,Desktop,13.54,8,4,1,1,0,1,17.53,31.65,1
1959,44.0,Male,Mobile,17.95,14,9,4,1,1,1,19.34,8.7,1
1960,26.0,Male,Mobile,29.35,14,9,6,0,1,1,15.02,37.8,1
1961,37.0,Female,Tablet,3.15,3,0,0,0,0,0,7.95,85.79,1
1962,18.0,Female,Tablet,15.84,7,3,2,0,1,1,19.94,57.18,1
1963,40.0,Female,Mobile,19.24,15,6,4,1,1,1,37.08,17.8,1
1964,34.0,Male,Mobile,17.96,11,2,1,0,0,0,11.65,54.48,1
1965,28.0,Male,Desktop,9.13,8,4,1,0,1,1,8.64,60.38,1
1966,41.0,Male,Desktop,14.34,10,2,3,1,1,0,19.67,47.24,1
1967,49.0,Female,Mobile,4.39,2,0,0,1,0,0,3.78,99.4,1
1968,33.0,Male,Mobile,14.21,10,3,1,0,1,1,14.38,41.31,1
1969,28.0,Male,Tablet,12.56,8,3,1,0,0,1,14.01,52.31,1
1970,39.0,Female,Mobile,3.18,1,0,0,0,0,0,4.76,90.76,0
1971,24.0,Female,Mobile,2.52,3,0,0,1,0,0,4.25,73.43,0
1972,31.0,Female,Mobile,17.38,19,13,3,0,1,1,21.87,39.19,1
1973,50.0,Female,Mobile,13.18,7,4,2,0,0,1,13.64,32.49,1
1974,38.0,Female,Mobile,13.54,6,5,3,1,0,1,12.39,41.79,1
1975,19.0,Male,Mobile,13.34,8,4,2,0,0,1,8.09,61.61,1
1976,20.0,Male,Mobile,6.3,7,4,3,1,0,1,19.17,48.22,1
1977,39.0,Female,Desktop,13.09,11,3,3,1,0,1,19.28,59.2,1
1978,46.0,Male,Mobile,8.19,5,2,3,1,0,0,8.24,63.65,1
1979,21.0,Female,Mobile,5.43,9,4,2,0,0,1,12.75,22.18,1
1980,42.0,Male,Mobile,17.27,14,8,7,1,1,1,34.57,16.61,1
1981,51.0,Female,Mobile,5.37,3,1,0,1,0,0,3.31,75.09,1
1982,56.0,Female,Mobile,15.58,18,6,6,1,0,1,37.65,9.87,1
1983,41.0,Male,Desktop,14.79,11,2,1,1,0,0,17.23,43.07,1
1984,43.0,Female,Mobile,10.51,9,4,2,1,0,1,12.32,37.04,1
1985,18.0,Female,Mobile,7.91,2,1,0,1,1,0,7.99,80.66,1
1986,58.0,Female,Desktop,6.44,2,1,0,0,0,0,6.53,77.47,0
1987,32.0,Male,Mobile,28.36,10,7,8,1,0,1,29.18,15.36,1
1988,28.0,Male,Mobile,9.92,8,4,1,1,0,1,15.38,61.42,0
1989,35.0,Female,Desktop,13.35,8,4,1,1,1,1,14.96,31.07,1
1990,53.0,Male,Desktop,29.49,12,5,5,0,1,1,18.48,20.16,1
1991,60.0,Male,Desktop,15.5,10,9,5,1,0,1,36.89,28.19,1
1992,39.0,Female,Mobile,4.19,1,0,0,1,1,0,5.54,90.91,0
1993,47.0,Male,Tablet,28.55,19,12,4,1,1,1,28.54,23.26,1
1994,38.0,Female,Desktop,4.07,2,1,0,0,0,0,4.05,72.73,1
1995,27.0,Female,Mobile,25.81,17,12,4,0,0,1,20.66,17.38,1
1996,52.0,Female,Mobile,20.82,13,6,3,0,1,1,25.83,27.27,1
1997,31.0,Female,Mobile,3.09,5,2,3,1,0,0,11.59,41.47,1
1998,53.0,Male,Mobile,3.96,1,0,0,0,1,0,3.25,98.93,0
1999,50.0,Female,Mobile,5.86,4,0,0,0,1,0,5.25,86.48,1
2000,44.0,Male,Mobile,12.5,9,3,2,1,0,1,17.96,33.54,1
2001,56.0,Male,Mobile,12.62,11,5,1,0,1,1,15.58,38.54,1
2002,60.0,Male,Mobile,3.18,3,0,0,0,0,0,4.29,90.99,0
2003,36.0,Female,Mobile,8.81,6,1,3,1,1,0,15.22,24.58,0
2004,29.0,Female,Mobile,4.93,1,1,0,0,1,0,2.31,75.53,0
2005,19.0,Female,Mobile,16.27,9,3,1,0,1,1,19.32,50.81,1
2006,60.0,Female,Desktop,25.7,18,11,5,0,0,1,34.64,18.28,1
2007,33.0,Female,Mobile,17.63,10,4,3,0,0,1,12.48,31.78,1
2008,49.0,Female,Mobile,15.45,19,12,6,0,0,1,22.24,31.2,1
2009,30.0,Female,Mobile,2.68,2,0,0,1,0,0,5.75,97.52,0
2010,53.0,Male,Desktop,9.61,9,5,2,1,1,1,19.6,47.58,1
2011,30.0,Male,Mobile,6.34,2,0,0,0,1,0,6.73,93.44,1
2012,26.0,Female,Desktop,7.19,2,1,0,0,1,0,7.25,82.8,0
2013,35.0,Female,Mobile,3.8,9,3,6,1,0,1,9.28,30.21,1
2014,32.0,Male,Mobile,7.91,4,1,0,0,1,0,6.98,94.47,0
2015,43.0,Female,Mobile,17.82,9,5,2,1,1,1,18.45,67.7,1
2016,37.0,Male,Mobile,8.52,8,4,1,1,0,1,16.74,46.71,1
2017,44.0,Male,Mobile,12.56,11,4,1,0,0,1,17.99,55.28,1
2018,35.0,Female,Desktop,13.48,7,4,5,1,1,1,22.43,27.51,1
2019,31.0,Female,Mobile,4.44,3,0,0,0,1,0,3.2,93.87,0
2020,32.0,Male,Mobile,20.92,18,6,4,1,1,1,16.54,17.69,1
2021,58.0,Male,Desktop,10.91,9,1,5,0,0,0,14.65,30.29,0
2022,40.0,Female,Mobile,13.6,8,3,2,1,0,1,8.22,49.38,1
2023,18.0,Male,Mobile,10.08,3,5,4,0,0,1,8.02,64.82,1
2024,32.0,Female,Mobile,5.18,2,1,0,1,0,0,6.68,90.46,1
2025,38.0,Female,Mobile,15.21,11,4,2,0,1,1,13.79,69.02,1
2026,56.0,Female,Mobile,15.32,5,4,3,1,0,1,14.26,49.87,1
2027,,Female,Mobile,27.13,16,6,8,0,0,1,26.88,7.06,1
2028,28.0,Male,Mobile,3.36,4,4,2,0,0,1,5.03,34.58,1
2029,60.0,Female,Tablet,10.51,7,3,1,1,0,1,15.7,51.17,1
2030,37.0,Female,Tablet,23.82,15,5,8,0,0,1,20.1,8.39,1
2031,50.0,Male,Mobile,4.41,3,1,0,0,0,0,4.57,77.93,1
2032,26.0,Male,Mobile,13.61,11,4,3,1,0,1,17.59,53.98,1
2033,18.0,Male,Mobile,17.92,9,5,3,1,0,1,13.52,55.6,1
2034,23.0,Female,Mobile,11.76,8,4,4,0,0,1,18.19,54.22,1
2035,18.0,Male,Desktop,19.47,12,5,6,1,1,1,25.29,37.29,1
2036,59.0,Male,Mobile,15.95,8,3,1,1,0,1,18.58,62.71,1
2037,40.0,Female,Desktop,7.33,4,1,0,1,0,0,2.59,77.77,1
2038,28.0,Male,Mobile,6.03,3,1,0,0,1,0,4.23,78.3,0
2039,42.0,Male,Mobile,5.33,2,0,0,1,0,0,6.4,98.84,1
2040,39.0,Male,Mobile,8.47,5,5,3,0,0,1,9.3,67.6,1
2041,44.0,Male,Desktop,13.0,7,1,2,0,0,0,24.22,55.29,1
2042,50.0,Female,Tablet,14.28,5,3,3,0,1,1,13.95,48.39,1
2043,35.0,Female,Mobile,17.24,7,4,3,0,0,1,13.46,47.78,1
2044,29.0,Female,Mobile,6.85,4,1,0,1,1,0,5.03,92.95,1
2045,46.0,Male,Tablet,6.17,3,4,5,0,0,1,23.63,66.94,1
2046,46.0,Male,Mobile,16.75,13,8,5,1,1,1,17.32,9.53,1
2047,39.0,Male,Mobile,6.0,2,1,0,1,1,0,7.49,95.3,0
2048,59.0,Female,Mobile,21.64,17,6,8,0,0,1,21.93,22.4,0
2049,33.0,Male,Mobile,11.4,9,3,2,1,0,1,12.58,47.02,1
2050,29.0,Female,Mobile,2.36,2,1,0,0,0,0,4.78,75.26,0
2051,42.0,Female,Mobile,,11,3,2,1,0,1,19.36,53.78,1
2052,31.0,Male,Mobile,17.21,9,4,2,1,1,1,10.75,36.08,1
2053,42.0,Male,Mobile,6.14,4,0,0,0,1,0,3.38,98.14,0
2054,29.0,Male,Mobile,12.59,8,2,5,1,0,0,17.41,69.41,1
2055,33.0,Female,Mobile,22.93,18,11,3,0,0,1,32.27,17.88,1
2056,56.0,Male,Desktop,18.11,17,8,4,0,0,1,25.25,14.92,1
2057,33.0,Male,Tablet,11.61,6,5,1,0,1,1,11.25,32.13,1
2058,30.0,Male,Mobile,10.78,9,2,1,0,1,0,13.72,46.52,1
2059,49.0,Male,Mobile,29.94,13,5,6,1,1,1,21.21,31.9,1
2060,27.0,Male,Mobile,,7,5,1,1,1,1,13.06,44.38,1
2061,31.0,Female,Mobile,2.02,4,0,0,0,0,0,4.72,78.68,0
2062,43.0,Male,Desktop,9.39,5,2,1,1,1,0,12.06,50.14,1
2063,47.0,Female,Mobile,22.01,14,12,4,0,1,1,23.64,16.75,1
2064,50.0,Female,Mobile,16.48,9,2,1,1,0,0,14.27,41.64,1
2065,30.0,Male,Mobile,5.54,3,1,0,1,0,0,7.83,73.74,0
2066,43.0,Female,Mobile,26.54,14,11,6,1,0,1,24.87,8.28,1
2067,33.0,Female,Mobile,4.87,2,1,0,1,0,0,7.44,89.62,0
2068,31.0,Male,Desktop,16.39,5,2,2,1,1,0,13.72,65.65,1
2069,50.0,Female,Tablet,7.35,3,0,0,0,0,0,3.75,71.81,0
2070,32.0,Female,Mobile,8.26,10,2,2,0,0,0,8.23,64.73,1
2071,40.0,Female,Mobile,22.57,12,11,6,0,1,1,36.77,21.48,1
2072,39.0,Female,Mobile,13.63,6,2,3,1,0,0,12.17,68.48,1
2073,27.0,Male,Mobile,3.51,2,0,0,0,0,0,4.75,82.43,1
2074,47.0,Female,Mobile,11.26,9,2,6,0,1,0,19.47,53.35,1
2075,43.0,Male,Desktop,7.27,3,5,3,1,1,1,7.29,26.26,0
2076,18.0,Female,Mobile,3.58,9,2,6,0,1,0,6.09,59.56,0
2077,40.0,Female,Mobile,7.16,4,0,0,0,0,0,2.07,88.2,0
2078,30.0,Male,Mobile,11.66,8,2,1,1,0,0,11.14,52.33,1
2079,48.0,Female,Mobile,3.67,8,1,3,0,0,0,16.03,40.01,0
2080,23.0,Female,Desktop,29.83,17,13,3,1,0,1,34.15,7.08,1
2081,34.0,Male,Mobile,3.09,4,1,0,0,0,0,6.61,97.32,1
2082,41.0,Male,Desktop,5.85,3,0,0,1,1,0,2.87,83.61,1
2083,38.0,Male,Mobile,15.79,9,2,1,0,1,0,10.41,44.96,1
2084,45.0,Male,Mobile,12.68,6,2,5,1,0,0,21.6,77.94,1
2085,22.0,Male,Mobile,9.28,9,5,3,0,0,1,15.02,43.84,1
2086,54.0,Male,Mobile,9.83,6,2,1,0,1,0,19.85,31.03,1
2087,43.0,Male,Mobile,6.99,3,1,0,1,0,0,2.17,75.79,0
2088,51.0,Male,Mobile,22.28,16,13,6,1,0,1,24.51,17.03,1
2089,46.0,Female,Mobile,17.76,18,12,7,1,0,1,34.96,9.85,1
2090,37.0,Male,Mobile,17.03,11,5,1,1,0,1,18.09,65.91,1
2091,25.0,Female,Mobile,26.92,17,12,3,0,1,1,25.4,12.42,1
2092,32.0,Female,Desktop,11.52,4,3,4,0,0,1,9.05,71.93,1
2093,53.0,Female,Tablet,4.64,1,0,0,1,0,0,5.01,82.3,0
2094,51.0,Male,Mobile,8.74,5,2,2,0,1,0,11.98,64.57,0
2095,31.0,Male,Tablet,10.87,7,2,2,0,1,0,11.99,58.77,1
2096,18.0,Female,Desktop,29.29,19,11,6,1,1,1,38.07,35.61,1
2097,35.0,Male,Mobile,9.71,10,3,3,0,0,1,16.59,43.56,1
2098,35.0,Male,Mobile,19.83,12,12,6,1,0,1,18.26,33.83,1
2099,35.0,Male,Mobile,23.32,15,7,6,0,0,1,31.45,18.25,1
2100,43.0,Male,Mobile,10.75,11,2,2,1,0,0,9.8,46.61,1
2101,46.0,Female,Mobile,10.58,4,3,5,0,0,1,22.05,59.37,1
2102,47.0,Male,Mobile,8.49,10,5,3,1,1,1,13.61,38.21,1
2103,42.0,Female,Mobile,7.78,1,0,0,1,1,0,2.13,82.73,1
2104,19.0,Male,Desktop,23.35,17,11,5,0,1,1,33.14,6.36,1
2105,34.0,Female,Mobile,25.99,18,9,6,1,0,1,26.47,15.02,1
2106,60.0,Female,Desktop,8.6,9,5,1,1,0,1,16.92,31.8,1
2107,41.0,Male,Tablet,14.67,5,4,4,0,0,1,14.64,46.88,1
2108,41.0,Male,Desktop,8.2,7,2,2,0,1,0,21.23,23.44,1
2109,41.0,Female,Mobile,10.29,9,5,1,1,1,1,8.21,69.03,1
2110,42.0,Female,Mobile,11.08,3,2,5,0,0,0,15.67,28.3,1
2111,18.0,Male,Mobile,6.64,3,1,0,0,1,0,2.73,84.22,0
2112,35.0,Male,Tablet,2.42,1,0,0,1,0,0,6.91,72.33,0
2113,37.0,Male,Desktop,4.62,3,0,0,1,0,0,2.81,85.56,1
2114,,Male,Mobile,11.91,3,3,5,1,0,1,8.49,68.01,1
2115,38.0,Female,Mobile,19.81,11,6,3,1,1,1,16.75,9.42,1
2116,21.0,Male,Desktop,7.09,2,1,0,1,1,0,7.36,94.76,0
2117,42.0,Male,Desktop,13.06,6,3,2,0,1,1,10.63,53.8,1
2118,29.0,Male,Tablet,29.47,17,7,7,1,1,1,35.63,23.47,1
2119,25.0,Female,Mobile,5.23,1,1,0,1,0,0,7.57,96.48,0
2120,29.0,Male,Mobile,7.17,5,3,6,1,0,1,22.8,42.9,1
2121,43.0,Female,Mobile,28.99,17,7,4,0,0,1,15.42,21.33,1
2122,50.0,Male,Tablet,13.18,8,2,1,1,0,0,17.17,33.59,1
2123,42.0,Female,Mobile,9.81,6,2,5,0,1,0,20.91,22.8,1
2124,44.0,Female,Mobile,12.11,5,4,3,1,1,1,18.44,30.64,0
2125,42.0,Male,Mobile,5.55,7,5,6,0,0,1,6.33,44.75,1
2126,39.0,Female,Desktop,23.26,19,12,3,0,1,1,31.63,38.01,1
2127,44.0,Female,Mobile,16.79,14,13,5,0,1,1,39.59,34.81,1
2128,18.0,Male,Mobile,7.48,3,1,0,0,0,0,4.75,83.72,0
2129,39.0,Female,Desktop,13.09,4,3,2,0,0,1,15.64,32.78,1
2130,27.0,Male,Desktop,12.68,9,4,2,0,1,1,13.41,39.84,1
2131,49.0,Male,Mobile,5.2,4,1,0,1,0,0,3.24,82.62,0
2132,36.0,Male,Desktop,2.09,4,1,0,1,1,0,6.92,92.52,1
2133,38.0,Female,Mobile,14.01,5,4,2,1,1,1,17.99,49.17,1
2134,22.0,Female,Tablet,9.67,9,3,1,0,1,1,15.34,43.08,1
2135,48.0,Female,Tablet,25.16,16,8,6,1,0,1,33.13,25.56,1
2136,44.0,Female,Mobile,4.36,6,3,4,0,0,1,11.36,32.02,1
2137,43.0,Male,Tablet,2.86,1,0,0,1,0,0,2.18,97.42,1
2138,29.0,Female,Mobile,27.2,16,12,8,1,1,1,27.67,31.19,1
2139,30.0,Male,Desktop,3.39,4,1,0,1,1,0,7.59,87.81,0
2140,40.0,Female,Mobile,13.16,9,4,4,0,0,1,10.53,58.71,1
2141,31.0,Female,Mobile,20.38,11,13,5,0,1,1,35.48,7.99,0
2142,42.0,Female,Desktop,14.37,9,5,1,1,0,1,18.05,41.44,1
2143,18.0,Male,Desktop,22.06,12,7,6,1,0,1,15.28,16.32,1
2144,33.0,Male,Mobile,11.23,11,3,3,1,1,1,19.71,31.28,1
2145,55.0,Male,Mobile,17.77,7,3,3,1,0,1,8.44,42.16,1
2146,42.0,Male,Mobile,19.27,17,8,8,0,1,1,36.12,8.31,1
2147,39.0,Female,Desktop,11.06,7,4,2,0,1,1,16.56,38.43,1
2148,57.0,Female,Mobile,14.24,9,5,1,0,0,1,17.87,44.16,1
2149,18.0,Female,Mobile,13.48,10,4,2,0,0,1,14.07,38.15,1
2150,29.0,Female,Desktop,21.98,18,6,6,0,1,1,36.58,34.64,1
2151,33.0,Male,Tablet,15.9,8,2,2,1,0,0,17.06,66.4,1
2152,46.0,Male,Mobile,4.56,2,0,0,0,0,0,6.81,71.3,0
